time,Wind_DE,PV_DE,Wind_SE,PV_SE,Wind_DK,PV_DK,Load_DE,Load_DK,Load_SE,Hydro_inflow
6240,0.5555,0,0.365,0,0.5768,0,54801.5,3729.622,15246.4,4099.745
6241,0.5023,0,0.3516,0,0.5564,0,55099.2,3739.762,15506.4,4099.745
6242,0.4632,0,0.2873,0,0.5426,0,56602,3853.109,15616.9,4099.745
6243,0.4308,0,0.2306,0,0.5366,0,61937.2,4168.216,16543.8,4099.745
6244,0.4131,0,0.1756,0,0.5366,0,74800.7,4947.969,18942.3,4099.745
6245,0.4054,0.037363636363636,0.1344,0.024,0.5305,0.05,81126.5,5545.748,20987.2,4099.745
6246,0.3914,0.179727272727273,0.1135,0.105,0.5241,0.213,83469.1,5756.764,21643.7,4099.745
6247,0.376,0.343363636363636,0.117,0.209,0.5819,0.378,83050.5,5791.877,21678.8,4099.745
6248,0.3603,0.481818181818182,0.1337,0.31,0.5622,0.506,83662.8,5880.212,21349.9,4099.745
6249,0.352,0.581181818181818,0.1578,0.375,0.5353,0.584,84802.9,5914.792,20828.6,4099.745
6250,0.3479,0.628636363636364,0.1813,0.405,0.5164,0.616,83599.1,5831.137,20517.9,4099.745
6251,0.3515,0.627272727272727,0.2218,0.398,0.5088,0.603,83193.5,5808.426,20268.3,4099.745
6252,0.3553,0.579272727272727,0.2858,0.354,0.5088,0.546,81641.3,5734.04,19871.8,4099.745
6253,0.355,0.497545454545455,0.312,0.281,0.5075,0.452,79657.5,5532.631,19494.8,4099.745
6254,0.3545,0.387363636363636,0.3258,0.199,0.5033,0.34,78501.8,5398.939,19403.8,4099.745
6255,0.3519,0.253272727272727,0.3553,0.107,0.4983,0.211,79250.6,5733.624,20129.2,4099.745
6256,0.3484,0.111636363636364,0.4131,0.032,0.4788,0.088,78915.2,5604.261,20608.9,4099.745
6257,0.3456,0.003818181818182,0.4594,0,0.4493,0.003,79687.4,5424.718,20705.1,4099.745
6258,0.3313,0,0.4669,0,0.4231,0,78526.5,5333.107,20195.5,4099.745
6259,0.3136,0,0.4397,0,0.4074,0,72464.6,4984.72,19034.6,4099.745
6260,0.2861,0,0.3961,0,0.4009,0,66964.3,4589.286,17765.8,4099.745
6261,0.2539,0,0.2941,0,0.3813,0,62840.7,4184.687,16489.2,4099.745
6262,0.2188,0,0.1432,0,0.3483,0,58814.6,3850.769,15639,4099.745
6263,0.1855,0,0.1104,0,0.3123,0,55792.1,3691.87,15524.6,4099.745
6264,0.1598,0,0.1061,0,0.2803,0,54910.7,3628.404,15410.2,4234.140625
6265,0.1405,0,0.1707,0,0.2607,0,55851.9,3637.283,15441.4,4234.140625
6266,0.1314,0,0.207,0,0.2539,0,57072.6,3765.84,15558.4,4234.140625
6267,0.1247,0,0.2201,0,0.2392,0,62673,4064.307,16616.6,4234.140625
6268,0.1312,0,0.267,0,0.2129,0,74727.9,4909.424,18938.4,4234.140625
6269,0.1201,0.026181818181818,0.342,0.038,0.1912,0.025,79391,5436.691,20832.5,4234.140625
6270,0.1074,0.165454545454545,0.3941,0.149,0.152,0.174,82492.8,5666.7,21544.9,4234.140625
6271,0.102,0.342454545454545,0.4194,0.29,0.1429,0.362,82542.2,5706.142,21531.9,4234.140625
6272,0.0955,0.495272727272727,0.4855,0.4,0.1302,0.464,83294.9,5815.823,21106.8,4234.140625
6273,0.0834,0.601818181818182,0.5837,0.454,0.1067,0.565,86424,5813.483,20741.5,4234.140625
6274,0.0778,0.659181818181818,0.6631,0.446,0.0969,0.614,85367.1,5756.361,20346.3,4234.140625
6275,0.0777,0.671272727272727,0.7082,0.397,0.0944,0.577,83424.9,5763.251,20507.5,4234.140625
6276,0.0784,0.640818181818182,0.7267,0.327,0.0967,0.454,81922.1,5668.377,20030.4,4234.140625
6277,0.0888,0.564909090909091,0.7071,0.247,0.1189,0.318,80640.3,5529.277,19819.8,4234.140625
6278,0.1023,0.445181818181818,0.6911,0.164,0.1416,0.203,78657.8,5545.41,20148.7,4234.140625
6279,0.1101,0.290545454545454,0.6963,0.085,0.1615,0.136,77734.8,5730.673,20764.9,4234.140625
6280,0.1083,0.118272727272727,0.7278,0.024,0.1678,0.061,77720.5,5551.793,20711.6,4234.140625
6281,0.0938,0.003,0.7692,0,0.1779,0.001,79991.6,5460.481,20967.7,4234.140625
6282,0.0709,0,0.8075,0,0.1867,0,79251.9,5291.949,20654.4,4234.140625
6283,0.0475,0,0.8361,0,0.1846,0,73232.9,4900.844,19788.6,4234.140625
6284,0.028,0,0.8377,0,0.1865,0,68638.7,4550.949,18569.2,4234.140625
6285,0.0191,0,0.8254,0,0.1863,0,63609,4250.883,17622.8,4234.140625
6286,0.0181,0,0.8147,0,0.1777,0,59489.3,3894.657,17143.1,4234.140625
6287,0.0234,0,0.7976,0,0.1712,0,58243.9,3795.025,16768.7,4234.140625
6288,0.0349,0,0.7809,0,0.1775,0,57413.2,3742.596,16407.3,5228.6
6289,0.0512,0,0.7954,0,0.1906,0,57987.8,3764.046,16520.4,5228.6
6290,0.0676,0,0.8223,0,0.2094,0,59767.5,3798.392,16835,5228.6
6291,0.0776,0,0.8568,0,0.2311,0,64507.3,4078.958,17643.6,5228.6
6292,0.0835,0,0.8721,0,0.2462,0,74518.6,4887.831,20042.1,5228.6
6293,0.0851,0.025818181818182,0.8756,0.011,0.2511,0.003,79067.3,5428.722,21481.2,5228.6
6294,0.0826,0.162090909090909,0.8807,0.051,0.2423,0.047,82228.9,5731.037,21754.2,5228.6
6295,0.0827,0.333454545454545,0.8701,0.108,0.2424,0.128,82277,5791.695,21763.3,5228.6
6296,0.0886,0.474545454545455,0.8814,0.152,0.2807,0.214,83527.6,5914.493,21551.4,5228.6
6297,0.0977,0.570545454545454,0.858,0.175,0.3283,0.258,85696,5842.525,20966.4,5228.6
6298,0.1116,0.623,0.7805,0.178,0.367,0.301,83200,5767.541,20334.6,5228.6
6299,0.129,0.633,0.729,0.183,0.4044,0.304,80386.8,5646.576,19666.4,5228.6
6300,0.1438,0.599090909090909,0.71,0.187,0.4322,0.284,77773.8,5446.545,19206.2,5228.6
6301,0.1462,0.521,0.685,0.167,0.4398,0.217,75379.2,5264.09,18933.2,5228.6
6302,0.1454,0.405636363636364,0.6846,0.125,0.4337,0.16,74517.3,5279.17,19060.6,5228.6
6303,0.1335,0.263818181818182,0.7021,0.072,0.4148,0.098,75695.1,5518.825,19138.6,5228.6
6304,0.1265,0.112818181818182,0.7027,0.021,0.3818,0.039,75449.4,5430.425,19180.2,5228.6
6305,0.1195,0.002272727272727,0.714,0,0.3581,0,76648,5214.066,19039.8,5228.6
6306,0.1023,0,0.7415,0,0.3442,0,75077.6,4947.358,18280.6,5228.6
6307,0.0888,0,0.778,0,0.3406,0,70037.5,4621.578,17180.8,5228.6
6308,0.0843,0,0.8189,0,0.3335,0,65575.9,4342.741,16435.9,5228.6
6309,0.0872,0,0.8466,0,0.3307,0,60931,4061.759,15485.6,5228.6
6310,0.0926,0,0.8436,0,0.3239,0,56769.7,3810.235,14885,5228.6
6311,0.0934,0,0.8075,0,0.312,0,54146.3,3688.893,14323.4,5228.6
6312,0.0901,0,0.7905,0,0.2945,0,52860.6,3544.996,14277.9,5027.28145833333
6313,0.0883,0,0.7912,0,0.2705,0,52839.8,3497.897,14162.2,5027.28145833333
6314,0.0868,0,0.7857,0,0.2493,0,53272.7,3492.775,14362.4,5027.28145833333
6315,0.0837,0,0.7755,0,0.2288,0,54390.7,3545.36,14407.9,5027.28145833333
6316,0.0767,0,0.7502,0,0.2141,0,57133.7,3766.737,14732.9,5027.28145833333
6317,0.0662,0.025727272727273,0.7388,0.025,0.1991,0.027,61027.2,4147.286,15132,5027.28145833333
6318,0.0559,0.165909090909091,0.7332,0.111,0.1622,0.169,65479.7,4520.477,15930.2,5027.28145833333
6319,0.0502,0.333,0.7301,0.223,0.1309,0.343,67518.1,4770.636,16580.2,5027.28145833333
6320,0.0461,0.475272727272727,0.7321,0.315,0.1153,0.48,69683.9,4919.122,16495.7,5027.28145833333
6321,0.0419,0.580272727272727,0.7218,0.38,0.0968,0.568,70681,4841.785,16671.2,5027.28145833333
6322,0.0387,0.633363636363636,0.7198,0.418,0.0767,0.606,69291.3,4700.449,16741.4,5027.28145833333
6323,0.0366,0.642636363636364,0.7145,0.416,0.0581,0.597,67675.4,4616.794,16643.9,5027.28145833333
6324,0.0389,0.609272727272727,0.7013,0.377,0.0443,0.544,65408.2,4540.328,16057.6,5027.28145833333
6325,0.0467,0.533545454545455,0.692,0.312,0.0368,0.451,64255.1,4495.283,15811.9,5027.28145833333
6326,0.0611,0.417636363636364,0.6956,0.227,0.0343,0.337,63178.7,4561.791,15737.8,5027.28145833333
6327,0.0815,0.270363636363636,0.7686,0.133,0.0321,0.205,64745.2,4829.487,16954.6,5027.28145833333
6328,0.1027,0.114545454545455,0.8192,0.043,0.0287,0.08,65939.9,4874.142,17279.6,5027.28145833333
6329,0.1193,0.001636363636364,0.8486,0,0.0273,0.001,67041,4737.226,17564.3,5027.28145833333
6330,0.1252,0,0.8607,0,0.0258,0,66297.4,4605.575,17046.9,5027.28145833333
6331,0.1235,0,0.8738,0,0.0267,0,62267.4,4305.093,16235.7,5027.28145833333
6332,0.122,0,0.8899,0,0.032,0,58836.7,4062.084,15457,5027.28145833333
6333,0.1216,0,0.8927,0,0.0389,0,54649.4,3764.371,14963,5027.28145833333
6334,0.1246,0,0.8872,0,0.0444,0,51283.7,3514.173,14298.7,5027.28145833333
6335,0.1309,0,0.8882,0,0.0474,0,48847.5,3371.966,14118,5027.28145833333
6336,0.1369,0,0.8861,0,0.0471,0,47112,3276.364,14227.2,5110.990625
6337,0.1394,0,0.8662,0,0.0441,0,46900.1,3271.398,14137.5,5110.990625
6338,0.1403,0,0.8589,0,0.0395,0,47576.1,3270.228,14301.3,5110.990625
6339,0.138,0,0.8522,0,0.0359,0,48064.9,3368.703,14276.6,5110.990625
6340,0.1332,0,0.8288,0,0.0329,0,49246.6,3561.922,14530.1,5110.990625
6341,0.1276,0.015454545454546,0.7956,0.027,0.0323,0.02,52149.5,3821.207,14786.2,5110.990625
6342,0.1228,0.109545454545455,0.7713,0.113,0.0321,0.156,56027.4,4202.38,15914.6,5110.990625
6343,0.1164,0.224545454545454,0.7599,0.233,0.0244,0.331,59733.7,4445.207,16819.4,5110.990625
6344,0.1108,0.326636363636364,0.7539,0.345,0.0242,0.47,62461.1,4582.669,17269.2,5110.990625
6345,0.1105,0.399818181818182,0.737,0.432,0.0468,0.555,63962.6,4589.351,17387.5,5110.990625
6346,0.1163,0.437818181818182,0.7065,0.471,0.0623,0.593,63013.6,4570.228,17286.1,5110.990625
6347,0.1295,0.442727272727273,0.6896,0.465,0.0785,0.586,61133.8,4533.529,17082,5110.990625
6348,0.1453,0.417545454545455,0.6951,0.427,0.0936,0.537,59107.1,4472.468,16677.7,5110.990625
6349,0.157,0.356181818181818,0.6719,0.351,0.1088,0.444,57766.8,4427.93,16529.5,5110.990625
6350,0.1662,0.260909090909091,0.6445,0.254,0.1279,0.331,57535.4,4535.895,16702.4,5110.990625
6351,0.1822,0.153454545454545,0.6299,0.144,0.1504,0.198,60687.9,4917.393,17576,5110.990625
6352,0.2209,0.054636363636364,0.6622,0.041,0.2277,0.074,63212.5,4924.374,18222.1,5110.990625
6353,0.2781,0.000181818181818,0.677,0.001,0.353,0,64974,4871.594,18691.4,5110.990625
6354,0.3253,0,0.6767,0,0.416,0,65071.5,4730.622,18136.3,5110.990625
6355,0.3451,0,0.6962,0,0.4378,0,61803.3,4436.172,17091.1,5110.990625
6356,0.3494,0,0.7123,0,0.4627,0,59894.9,4055.441,16274.7,5110.990625
6357,0.3462,0,0.7317,0,0.5061,0,55568.5,3714.724,15548,5110.990625
6358,0.3283,0,0.7424,0,0.54,0,52577.2,3499.652,15104.7,5110.990625
6359,0.3016,0,0.7329,0,0.5567,0,51498.2,3402.646,14905.8,5110.990625
6360,0.2719,0,0.695,0,0.5692,0,51164.1,3398.057,14894.1,6545.19395833333
6361,0.2565,0,0.6632,0,0.5897,0,52087.1,3432.481,15073.5,6545.19395833333
6362,0.2523,0,0.6097,0,0.6025,0,53895.4,3558.789,15281.5,6545.19395833333
6363,0.2556,0,0.6098,0,0.6106,0,59195.5,3907.475,16507.4,6545.19395833333
6364,0.2717,0,0.6523,0,0.6129,0,72352.8,4666.935,19086.6,6545.19395833333
6365,0.2797,0.005909090909091,0.7186,0.028,0.611,0.009,80297.1,5397.964,20701.2,6545.19395833333
6366,0.2677,0.052636363636364,0.7928,0.109,0.5885,0.085,83889,5685.706,21076.9,6545.19395833333
6367,0.2511,0.109636363636364,0.8746,0.21,0.6007,0.198,84579.3,5758.051,21261.5,6545.19395833333
6368,0.229,0.156363636363636,0.9107,0.291,0.614,0.301,87077.9,5852.509,20800,6545.19395833333
6369,0.2105,0.193727272727273,0.9333,0.357,0.5772,0.383,87933.3,5895.396,20436,6545.19395833333
6370,0.1931,0.227636363636364,0.9379,0.397,0.5413,0.458,86994.7,5898.126,20515.3,6545.19395833333
6371,0.177,0.243363636363636,0.9172,0.403,0.5092,0.489,86561.8,5968.339,20094.1,6545.19395833333
6372,0.1633,0.237545454545455,0.8726,0.376,0.4713,0.456,85148.7,5822.557,19497.4,6545.19395833333
6373,0.1522,0.207727272727273,0.8249,0.313,0.431,0.362,84046.3,5616.13,19693.7,6545.19395833333
6374,0.1459,0.162636363636364,0.8072,0.214,0.4001,0.256,82189.9,5589.883,19778.2,6545.19395833333
6375,0.1529,0.104363636363636,0.7991,0.108,0.3829,0.139,82399.2,5769.608,20064.2,6545.19395833333
6376,0.1677,0.035363636363636,0.7885,0.027,0.3795,0.043,82087.2,5616.637,20208.5,6545.19395833333
6377,0.179,9.09090909090909E-05,0.7884,0,0.387,0,83530.2,5487.404,20698.6,6545.19395833333
6378,0.1776,0,0.8094,0,0.3858,0,80551.9,5214.3,19942,6545.19395833333
6379,0.167,0,0.8316,0,0.3568,0,74601.8,4876.3,18995.6,6545.19395833333
6380,0.1509,0,0.8363,0,0.3099,0,68855.8,4460.469,17733.3,6545.19395833333
6381,0.1362,0,0.845,0,0.2781,0,63709.1,4090.281,16827.2,6545.19395833333
6382,0.1184,0,0.857,0,0.2416,0,60294,3799.042,15909.4,6545.19395833333
6383,0.1012,0,0.8519,0,0.2002,0,58228.3,3683.953,15442.7,6545.19395833333
6384,0.0863,0,0.8273,0,0.1608,0,57146.7,3628.56,15385.5,6220.800625
6385,0.077,0,0.8149,0,0.1297,0,57673.2,3648.008,15577.9,6220.800625
6386,0.0792,0,0.8017,0,0.1024,0,59177.3,3746.717,15648.1,6220.800625
6387,0.0897,0,0.7696,0,0.0809,0,64455.3,4096.157,16459.3,6220.800625
6388,0.1053,0,0.7381,0,0.0703,0,75218,4842.591,19230.9,6220.800625
6389,0.1237,0.009636363636364,0.7355,0.016,0.0698,0.003,81159,5499,20922.2,6220.800625
6390,0.149,0.097636363636364,0.7437,0.077,0.0716,0.047,83588.7,5766.813,21288.8,6220.800625
6391,0.1746,0.218363636363636,0.7506,0.155,0.0709,0.107,84964.1,5861.687,20944.3,6220.800625
6392,0.1947,0.327,0.7656,0.232,0.0705,0.153,85939.1,5580.939,20806.5,6220.800625
6393,0.1983,0.357636363636364,0.8046,0.3,0.0635,0.197,86834.8,5942.066,20507.5,6220.800625
6394,0.1946,0.356909090909091,0.8508,0.345,0.055,0.246,86526.7,5936.567,20356.7,6220.800625
6395,0.207,0.335,0.8931,0.355,0.0476,0.26,86274.5,5976.971,20109.7,6220.800625
6396,0.2239,0.285363636363636,0.9096,0.331,0.0435,0.239,85101.9,5893.68,20283.9,6220.800625
6397,0.2297,0.235363636363636,0.9107,0.278,0.0454,0.191,83720,5612.295,20442.5,6220.800625
6398,0.2498,0.178,0.9125,0.198,0.0548,0.129,82110.6,5645.38,20094.1,6220.800625
6399,0.2593,0.109545454545455,0.9186,0.095,0.0645,0.064,82097.6,5841.42,20125.3,6220.800625
6400,0.2496,0.032727272727273,0.9161,0.017,0.0754,0.018,81724.5,5745.402,20148.7,6220.800625
6401,0.2452,0,0.9013,0,0.095,0,83959.2,5608.993,20827.3,6220.800625
6402,0.2444,0,0.8839,0,0.1108,0,81287.7,5328.362,20077.2,6220.800625
6403,0.2304,0,0.8702,0,0.1159,0,75857.6,4994.197,18707,6220.800625
6404,0.2182,0,0.861,0,0.1201,0,69994.6,4542.083,17886.7,6220.800625
6405,0.2033,0,0.8537,0,0.1295,0,64283.7,4136.626,16681.6,6220.800625
6406,0.1882,0,0.85,0,0.1402,0,60365.5,3907.865,16026.4,6220.800625
6407,0.171,0,0.8485,0,0.1452,0,57970.9,3765.151,15774.2,6220.800625
6408,0.1574,0,0.8362,0,0.1436,0,56897.1,3726.073,15542.8,5129.80270833333
6409,0.1451,0,0.8071,0,0.1395,0,57246.8,3727.659,15554.5,5129.80270833333
6410,0.1342,0,0.7668,0,0.1377,0,58992.7,3823.079,15640.3,5129.80270833333
6411,0.1255,0,0.7237,0,0.1393,0,64997.4,4129.216,16824.6,5129.80270833333
6412,0.1213,0,0.6957,0,0.1438,0,76783.2,4903.834,19399.9,5129.80270833333
6413,0.1218,0.000727272727273,0.6582,0.015,0.1539,0.003,83409.3,5579.158,21041.8,5129.80270833333
6414,0.1238,0.044363636363636,0.6363,0.079,0.1587,0.056,84662.5,5877.053,21238.1,5129.80270833333
6415,0.1217,0.144636363636364,0.642,0.173,0.1577,0.142,85040.8,5890.482,21089.9,5129.80270833333
6416,0.1143,0.282272727272727,0.6478,0.276,0.1746,0.224,86776.3,5999.5,21452.6,5129.80270833333
6417,0.1007,0.404454545454546,0.6494,0.353,0.1801,0.296,88329.8,6033.105,21366.8,5129.80270833333
6418,0.0841,0.476090909090909,0.651,0.373,0.1783,0.345,87700.6,5963.23,21127.6,5129.80270833333
6419,0.0732,0.482727272727273,0.6487,0.351,0.1783,0.32,86047,5974.059,20701.2,5129.80270833333
6420,0.0686,0.428545454545455,0.6487,0.32,0.1799,0.25,84319.3,5874.232,21426.6,5129.80270833333
6421,0.0697,0.339181818181818,0.6543,0.274,0.1837,0.169,83460,5718.466,21680.1,5129.80270833333
6422,0.0754,0.233818181818182,0.6679,0.198,0.1883,0.094,81126.5,5660.889,20408.7,5129.80270833333
6423,0.0882,0.117909090909091,0.6765,0.102,0.1913,0.046,80362.1,5949.801,20157.8,5129.80270833333
6424,0.1034,0.032181818181818,0.6841,0.019,0.2006,0.009,81112.2,5795.114,20101.9,5129.80270833333
6425,0.1187,0,0.6877,0,0.2136,0,83331.3,5644.73,20503.6,5129.80270833333
6426,0.1319,0,0.6928,0,0.222,0,79826.5,5328.141,20377.5,5129.80270833333
6427,0.1424,0,0.7015,0,0.2339,0,74795.5,4989.296,19286.8,5129.80270833333
6428,0.1521,0,0.7099,0,0.2341,0,69858.1,4608.682,17915.3,5129.80270833333
6429,0.1634,0,0.7154,0,0.232,0,64203.1,4203.147,17039.1,5129.80270833333
6430,0.1769,0,0.7191,0,0.2267,0,60827,3943.758,16235.7,5129.80270833333
6431,0.1963,0,0.7165,0,0.217,0,58769.1,3807.089,15774.2,5129.80270833333
6432,0.2102,0,0.7252,0,0.2084,0,56894.5,3748.316,15680.6,6925.46291666667
6433,0.2226,0,0.7543,0,0.2082,0,57531.5,3734.211,15681.9,6925.46291666667
6434,0.2359,0,0.7786,0,0.2194,0,59042.1,3834.766,15750.8,6925.46291666667
6435,0.2347,0,0.7849,0,0.2199,0,64275.9,4191.746,16604.9,6925.46291666667
6436,0.2194,0,0.7742,0,0.2163,0,75974.6,4974.411,19334.9,6925.46291666667
6437,0.1925,0.003636363636364,0.7625,0.015,0.2223,0.002,81122.6,5664.698,21006.7,6925.46291666667
6438,0.1655,0.065181818181818,0.7542,0.086,0.2203,0.053,83937.1,5967.234,21152.3,6925.46291666667
6439,0.1571,0.163909090909091,0.734,0.203,0.2112,0.144,85595.9,6100.77,21308.3,6925.46291666667
6440,0.1603,0.261090909090909,0.7156,0.332,0.2181,0.239,86556.6,6192.511,21167.9,6925.46291666667
6441,0.173,0.354272727272727,0.7022,0.441,0.2184,0.318,88714.6,6180.798,20452.9,6925.46291666667
6442,0.2051,0.389454545454545,0.7055,0.478,0.2146,0.358,87971,6056.999,20081.1,6925.46291666667
6443,0.2536,0.395,0.6519,0.48,0.2145,0.326,86767.2,6039.501,20049.9,6925.46291666667
6444,0.3158,0.357,0.6059,0.439,0.2154,0.272,85527,5932.524,19709.3,6925.46291666667
6445,0.3683,0.264454545454545,0.6076,0.355,0.2262,0.203,85172.1,5784.909,19667.7,6925.46291666667
6446,0.3854,0.155363636363636,0.5847,0.251,0.2439,0.135,83710.9,5779.475,19658.6,6925.46291666667
6447,0.3665,0.073,0.5889,0.131,0.2687,0.07,82462.9,6018.831,19873.1,6925.46291666667
6448,0.3193,0.017636363636364,0.6125,0.024,0.3305,0.015,82572.1,5926.011,19982.3,6925.46291666667
6449,0.2681,0,0.6155,0,0.4181,0,84288.1,5789.42,20269.6,6925.46291666667
6450,0.2356,0,0.6079,0,0.4662,0,81143.4,5466.76,19666.4,6925.46291666667
6451,0.2292,0,0.6006,0,0.4979,0,76293.1,5109.208,18725.2,6925.46291666667
6452,0.2223,0,0.5872,0,0.513,0,70665.4,4701.892,17304.3,6925.46291666667
6453,0.2078,0,0.5568,0,0.5061,0,64535.9,4337.385,16139.5,6925.46291666667
6454,0.195,0,0.5027,0,0.4846,0,60755.5,4127.448,15902.9,6925.46291666667
6455,0.1832,0,0.4147,0,0.434,0,58094.4,4030.897,15822.3,6925.46291666667
6456,0.1736,0,0.3242,0,0.387,0,57148,3923.231,15704,7092.15270833333
6457,0.1661,0,0.2902,0,0.352,0,57480.8,3842.891,15707.9,7092.15270833333
6458,0.1549,0,0.2694,0,0.3389,0,58821.1,3929.081,15965.3,7092.15270833333
6459,0.1573,0,0.2611,0,0.3255,0,63107.2,4182.542,17102.8,7092.15270833333
6460,0.1726,0,0.2751,0,0.3071,0,75111.4,4950.309,19401.2,7092.15270833333
6461,0.1968,0.000272727272727,0.25,0.011,0.2873,0.001,82063.8,5600.829,20850.7,7092.15270833333
6462,0.2217,0.025181818181818,0.2466,0.058,0.2323,0.056,85377.5,5895.721,21174.4,7092.15270833333
6463,0.2421,0.074,0.251,0.131,0.1922,0.178,87062.3,5971.134,21010.6,7092.15270833333
6464,0.2605,0.135727272727273,0.273,0.229,0.1829,0.291,88195.9,5999.071,20839,7092.15270833333
6465,0.2676,0.199909090909091,0.2895,0.297,0.1784,0.392,89382.8,5964.127,20672.6,7092.15270833333
6466,0.2678,0.255272727272727,0.3199,0.334,0.1631,0.466,89204.7,5837.091,20247.5,7092.15270833333
6467,0.2659,0.259272727272727,0.3756,0.329,0.1519,0.478,86902.4,5698.446,19727.5,7092.15270833333
6468,0.2592,0.226454545454545,0.4193,0.294,0.1521,0.431,83978.7,5461.547,19431.1,7092.15270833333
6469,0.2601,0.202181818181818,0.4361,0.234,0.1596,0.34,82837.3,5268.718,19067.1,7092.15270833333
6470,0.2723,0.178090909090909,0.4546,0.156,0.152,0.214,80970.5,5297.708,18987.8,7092.15270833333
6471,0.2842,0.114909090909091,0.479,0.075,0.1175,0.106,80051.4,5515.38,19020.3,7092.15270833333
6472,0.2981,0.027727272727273,0.5203,0.009,0.104,0.026,79679.6,5483.101,19156.8,7092.15270833333
6473,0.3262,0,0.5493,0,0.1207,0,81130.4,5356.585,19623.5,7092.15270833333
6474,0.3564,0,0.5583,0,0.1443,0,77630.8,5039.164,18801.9,7092.15270833333
6475,0.3854,0,0.5368,0,0.1545,0,72000.5,4722.913,17678.7,7092.15270833333
6476,0.4078,0,0.5046,0,0.1568,0,67421.9,4389.827,16692,7092.15270833333
6477,0.4108,0,0.4986,0,0.1602,0,61790.3,4070.04,15995.2,7092.15270833333
6478,0.4141,0,0.4889,0,0.1798,0,57682.3,3827.772,15168.4,7092.15270833333
6479,0.4111,0,0.4714,0,0.2112,0,55658.2,3709.381,14887.6,7092.15270833333
6480,0.4284,0,0.4202,0,0.2709,0,53162.2,3625.349,14753.7,5680.54229166667
6481,0.4507,0,0.371,0,0.3163,0,54090.4,3619.213,14753.7,5680.54229166667
6482,0.4662,0,0.3149,0,0.3574,0,54316.6,3616.327,14738.1,5680.54229166667
6483,0.4691,0,0.255,0,0.4,0,54758.6,3694.171,14790.1,5680.54229166667
6484,0.4654,0,0.1902,0,0.4052,0,57509.4,3936.036,15031.9,5680.54229166667
6485,0.4638,0.002909090909091,0.1401,0.004,0.4248,0.001,61010.3,4219.332,15576.6,5680.54229166667
6486,0.4758,0.08,0.0983,0.033,0.4154,0.069,66552.2,4541.524,16286.4,5680.54229166667
6487,0.4689,0.220363636363636,0.0646,0.075,0.4209,0.194,67733.9,4726.54,17256.2,5680.54229166667
6488,0.4689,0.376545454545455,0.0458,0.119,0.4546,0.305,71544.2,4852.627,18123.3,5680.54229166667
6489,0.4961,0.491636363636364,0.0392,0.156,0.4739,0.363,72976.8,4887.974,18103.8,5680.54229166667
6490,0.53,0.541272727272727,0.0433,0.183,0.4501,0.325,72510.1,4762.784,17914,5680.54229166667
6491,0.5494,0.55,0.0574,0.184,0.4172,0.257,69836,4760.717,17833.4,5680.54229166667
6492,0.5571,0.528727272727273,0.0774,0.163,0.3874,0.206,67389.4,4769.882,17890.6,5680.54229166667
6493,0.5482,0.466545454545455,0.0875,0.131,0.3707,0.164,66930.5,4703.725,17732,5680.54229166667
6494,0.5266,0.339636363636364,0.0746,0.095,0.3467,0.102,65763.1,4788.433,17625.4,5680.54229166667
6495,0.5053,0.175909090909091,0.0794,0.044,0.3145,0.043,66787.5,5113.446,17815.2,5680.54229166667
6496,0.4926,0.048818181818182,0.0931,0.005,0.3451,0.007,68052.4,5124.704,18231.2,5680.54229166667
6497,0.4992,0,0.1181,0,0.4152,0,69496.7,5000.203,18519.8,5680.54229166667
6498,0.5123,0,0.1699,0,0.4763,0,66569.1,4679.766,17560.4,5680.54229166667
6499,0.5133,0,0.2193,0,0.4917,0,61555,4443.777,16659.5,5680.54229166667
6500,0.546,0,0.2696,0,0.5222,0,58584.5,4242.147,15831.4,5680.54229166667
6501,0.5602,0,0.3271,0,0.5286,0,54146.3,3937.245,15559.7,5680.54229166667
6502,0.5881,0,0.3666,0,0.551,0,51794.6,3788.395,15185.3,5680.54229166667
6503,0.5901,0,0.3788,0,0.549,0,49532.6,3643.874,14795.3,5680.54229166667
6504,0.5584,0,0.3948,0,0.5287,0,47567,3495.817,14519.7,5272.41541666667
6505,0.518,0,0.4134,0,0.5077,0,47323.9,3498.495,14509.3,5272.41541666667
6506,0.4857,0,0.4321,0,0.4715,0,47288.8,3456.531,14527.5,5272.41541666667
6507,0.4119,0,0.4501,0,0.4362,0,47061.3,3502.343,14796.6,5272.41541666667
6508,0.3488,0,0.4514,0,0.4143,0,48699.3,3698.175,15180.1,5272.41541666667
6509,0.2818,0.002909090909091,0.4433,0.003,0.3714,0.001,50988.6,3959.865,15349.1,5272.41541666667
6510,0.2577,0.100181818181818,0.4121,0.029,0.329,0.04,55456.7,4352.192,16259.1,5272.41541666667
6511,0.3007,0.263272727272727,0.4044,0.07,0.308,0.1,60390.2,4579.12,16950.7,5272.41541666667
6512,0.3611,0.401818181818182,0.4009,0.121,0.2977,0.155,64147.2,4688.528,17383.6,5272.41541666667
6513,0.392,0.476454545454545,0.3734,0.173,0.3244,0.204,66860.3,4789.317,17531.8,5272.41541666667
6514,0.4192,0.514363636363636,0.3608,0.208,0.376,0.249,66553.5,4820.751,17513.6,5272.41541666667
6515,0.4197,0.515545454545455,0.363,0.212,0.3747,0.254,65673.4,4701.06,17416.1,5272.41541666667
